L,sigma,W(0),W(-pi),Delta=W(-pi)-W(0),phi_min,aa_dist,ab_dist,delta_pref,exact_phase_pref,consistent,preferred
0.76,0.678333,-2.4902719,-2.5376443,-0.047372396,-1.7119226,1.712e+00,1.430e+00,AB-like,degenerate,no,degenerate
0.76,0.68125,-2.5001116,-2.5886759,-0.088564214,-1.8591847,1.859e+00,1.282e+00,AB-like,degenerate,no,degenerate
0.76,0.684167,-2.507272,-2.6400167,-0.13274467,-2.0064469,2.006e+00,1.135e+00,AB-like,degenerate,no,degenerate
0.76,0.687083,-2.5115683,-2.6916341,-0.18006576,-2.1659809,2.166e+00,9.756e-01,AB-like,degenerate,no,degenerate
0.76,0.69,-2.5128074,-2.7434932,-0.23068578,-2.3439226,2.344e+00,7.977e-01,AB-like,degenerate,no,degenerate
0.76,0.692917,-2.5107874,-2.795557,-0.28476958,2.5464081,2.546e+00,5.952e-01,AB-like,degenerate,no,degenerate
0.76,0.695833,-2.5052975,-2.8477863,-0.34248876,-2.8532043,2.853e+00,2.884e-01,AB-like,degenerate,no,degenerate
0.76,0.69875,-2.4961176,-2.9001396,-0.40402194,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.701667,-2.4830178,-2.9525728,-0.46955498,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.704583,-2.4657584,-3.0050396,-0.53928125,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.7075,-2.444089,-3.0574909,-0.61340185,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.710417,-2.4177489,-3.1098748,-0.69212593,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.713333,-2.3864659,-3.1621368,-0.77567095,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.71625,-2.3499565,-3.2142195,-0.86426291,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.719167,-2.3079255,-3.2660622,-0.95813673,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.722083,-2.2600649,-3.3176014,-1.0575365,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.725,-2.2060545,-3.3687702,-1.1627157,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.727917,-2.1455607,-3.4194984,-1.2739377,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.730833,-2.0782362,-3.4697123,-1.3914761,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.73375,-2.0037199,-3.5193345,-1.5156146,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.736667,-1.921636,-3.5682841,-1.6466482,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.739583,-1.8315936,-3.6164762,-1.7848826,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.7425,-1.7331865,-3.6638217,-1.9306352,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.745417,-1.6259924,-3.7102278,-2.0842355,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.748333,-1.5095723,-3.7555972,-2.2460249,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.75125,-1.3834702,-3.799828,-2.4163578,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.754167,-1.2472124,-3.8428139,-2.5956015,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.757083,-1.100307,-3.884444,-2.784137,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.76,-0.94224331,-3.9246023,-2.982359,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.762917,-0.77249108,-3.9631677,-3.1906767,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.765833,-0.59050006,-4.0000142,-3.4095141,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.76875,-0.39569929,-4.0350099,-3.6393107,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.771667,-0.18749648,-4.0680178,-3.8805214,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.774583,0.034722746,-4.0988949,-4.1336176,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.7775,0.27159546,-4.1274922,-4.3990877,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.780417,0.5237822,-4.1536547,-4.6774369,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.783333,0.79196765,-4.1772209,-4.9691886,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.78625,1.0768615,-4.1980229,-5.2748844,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.789167,1.379199,-4.215886,-5.595085,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.792083,1.699742,-4.2306285,-5.9303705,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.795,2.0392797,-4.2420615,-6.2813412,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.797917,2.3986293,-4.2499886,-6.6486179,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.800833,2.7786371,-4.2542059,-7.032843,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.80375,3.1801793,-4.2545015,-7.4346808,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.806667,3.6041628,-4.2506554,-7.8548183,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.809583,4.0515263,-4.2424393,-8.2939655,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.8125,4.5232409,-4.2296159,-8.7528568,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.815417,5.0203117,-4.2119395,-9.2322512,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.818333,5.5437782,-4.1891547,-9.732933,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.82125,6.0947157,-4.160997,-10.255713,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.824167,6.6742359,-4.127192,-10.801428,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.827083,7.2834887,-4.0874552,-11.370944,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.83,7.9236626,-4.0414918,-11.965154,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.832917,8.5959862,-3.9889964,-12.584983,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.835833,9.3017292,-3.9296526,-13.231382,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.83875,10.042204,-3.8631326,-13.905336,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.841667,10.818766,-3.7890971,-14.607863,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.844583,11.632816,-3.7071947,-15.34001,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.8475,12.4858,-3.6170617,-16.102862,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.850417,13.379214,-3.5183219,-16.897535,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.853333,14.314598,-3.4105858,-17.725184,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.85625,15.293548,-3.2934506,-18.586999,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.859167,16.317707,-3.1664997,-19.484207,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.862083,17.388773,-3.0293023,-20.418075,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.865,18.508497,-2.8814128,-21.38991,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.867917,19.678689,-2.7223709,-22.40106,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.870833,20.901214,-2.5517005,-23.452915,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.87375,22.177997,-2.36891,-24.546907,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.876667,23.511023,-2.1734911,-25.684514,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.879583,24.90234,-1.964919,-26.867259,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.8825,26.35406,-1.7426514,-28.096712,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.885417,27.868363,-1.5061286,-29.374491,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.888333,29.447492,-1.2547723,-30.702265,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.89125,31.093765,-0.98798586,-32.081751,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.894167,32.809567,-0.70515309,-33.51472,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.897083,34.597358,-0.40563822,-35.002996,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.76,0.9,36.459674,-0.088785178,-36.548459,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.765,0.55,-1.0924789,-0.81454484,0.27793405,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.765,0.552917,-1.1225876,-0.83937129,0.28321634,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.765,0.555833,-1.1531685,-0.86476785,0.28840068,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.765,0.55875,-1.1842119,-0.89074112,0.29347079,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.765,0.561667,-1.2157069,-0.91729749,0.29840942,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.765,0.564583,-1.2476414,-0.94444315,0.30319821,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.765,0.5675,-1.2800018,-0.97218407,0.30781773,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.765,0.570417,-1.3127733,-1.000526,0.31224735,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.765,0.573333,-1.3459395,-1.0294743,0.31646524,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.765,0.57625,-1.3794825,-1.0590342,0.3204483,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.765,0.579167,-1.4133828,-1.0892107,0.32417211,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.765,0.582083,-1.447619,-1.1200082,0.32761083,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.765,0.585,-1.4821681,-1.1514309,0.3307372,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.765,0.587917,-1.5170053,-1.1834828,0.33352245,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.765,0.590833,-1.5521035,-1.2161673,0.33593622,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.765,0.59375,-1.5874339,-1.2494874,0.33794651,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.765,0.596667,-1.6229653,-1.2834457,0.3395196,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.765,0.599583,-1.6586645,-1.3180445,0.34062001,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.765,0.6025,-1.6944956,-1.3532853,0.34121035,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.765,0.605417,-1.7304206,-1.3891692,0.34125134,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.765,0.608333,-1.7663986,-1.425697,0.34070164,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.765,0.61125,-1.8023863,-1.4628685,0.33951782,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.765,0.614167,-1.8383375,-1.5006832,0.33765426,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.765,0.617083,-1.8742029,-1.5391399,0.33506305,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.765,0.62,-1.9099305,-1.5782366,0.33169392,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.765,0.622917,-1.9454648,-1.6179707,0.32749413,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.765,0.625833,-1.9807472,-1.6583388,0.32240835,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.765,0.62875,-2.0157154,-1.6993368,0.31637861,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.765,0.631667,-2.0503038,-1.7409597,0.30934413,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.765,0.634583,-2.0844428,-1.7832015,0.30124129,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.765,0.6375,-2.1180591,-1.8260557,0.29200342,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.765,0.640417,-2.1510752,-1.8695144,0.28156077,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.765,0.643333,-2.1834093,-1.913569,0.26984035,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.765,0.64625,-2.2149755,-1.9582097,0.25676579,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.765,0.649167,-2.2456829,-2.0034257,0.24225726,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.765,0.652083,-2.2754363,-2.049205,0.22623129,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.765,0.655,-2.3041352,-2.0955345,0.20860064,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.765,0.657917,-2.3316741,-2.1423999,0.18927421,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.765,0.660833,-2.3579421,-2.1897853,0.16815681,-0.18407769,1.841e-01,2.958e+00,AA-like,degenerate,no,degenerate
0.765,0.66375,-2.3828228,-2.2376738,0.14514908,0.61359232,6.136e-01,2.528e+00,AA-like,degenerate,no,degenerate
0.765,0.666667,-2.4061942,-2.2860469,0.12014729,-0.85902924,8.590e-01,2.283e+00,AA-like,degenerate,no,degenerate
0.765,0.669583,-2.4279279,-2.3348847,0.093043228,-1.0553788,1.055e+00,2.086e+00,AA-like,degenerate,no,degenerate
0.765,0.6725,-2.4478897,-2.3841657,0.063723967,1.2271846,1.227e+00,1.914e+00,AA-like,degenerate,no,degenerate
0.765,0.675417,-2.4659388,-2.433867,0.032071754,-1.3867186,1.387e+00,1.755e+00,AA-like,degenerate,no,degenerate
0.765,0.678333,-2.4819276,-2.4839638,-0.0020361966,1.5401167,1.540e+00,1.601e+00,AB-like,degenerate,no,degenerate
0.765,0.68125,-2.4957017,-2.5344296,-0.038727873,1.6873789,1.687e+00,1.454e+00,AB-like,degenerate,no,degenerate
0.765,0.684167,-2.5070996,-2.5852362,-0.078136656,-1.8407769,1.841e+00,1.301e+00,AB-like,degenerate,no,degenerate
0.765,0.687083,-2.5159521,-2.6363536,-0.12040152,1.994175,1.994e+00,1.147e+00,AB-like,degenerate,no,degenerate
0.765,0.69,-2.5220824,-2.6877496,-0.1656672,2.153709,2.154e+00,9.879e-01,AB-like,degenerate,no,degenerate
0.765,0.692917,-2.5253058,-2.7393902,-0.21408446,2.3316508,2.332e+00,8.099e-01,AB-like,degenerate,no,degenerate
0.765,0.695833,-2.525429,-2.7912392,-0.26581022,2.5402722,2.540e+00,6.013e-01,AB-like,degenerate,no,degenerate
0.765,0.69875,-2.5222503,-2.8432582,-0.32100785,-2.8470683,2.847e+00,2.945e-01,AB-like,degenerate,no,degenerate
0.765,0.701667,-2.5155592,-2.8954065,-0.37984735,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.765,0.704583,-2.5051356,-2.9476412,-0.44250558,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.765,0.7075,-2.4907502,-2.9999168,-0.50916652,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.765,0.710417,-2.4721637,-3.0521852,-0.58002151,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.765,0.713333,-2.4491265,-3.104396,-0.65526949,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.765,0.71625,-2.4213783,-3.1564956,-0.73511725,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.765,0.719167,-2.3886481,-3.2084278,-0.81977972,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.765,0.722083,-2.3506534,-3.2601337,-0.90948024,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.765,0.725,-2.3070999,-3.3115508,-1.0044508,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.765,0.727917,-2.2576814,-3.3626139,-1.1049325,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.765,0.730833,-2.2020787,-3.4132543,-1.2111755,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.765,0.73375,-2.1399602,-3.4634,-1.3234398,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.765,0.736667,-2.0709804,-3.5129755,-1.441995,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.765,0.739583,-1.9947803,-3.5619015,-1.5671212,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.765,0.7425,-1.9109863,-3.6100953,-1.699109,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.765,0.745417,-1.8192101,-3.6574698,-1.8382597,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.765,0.748333,-1.7190482,-3.7039343,-1.9848861,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.765,0.75125,-1.6100812,-3.7493937,-2.1393125,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.765,0.754167,-1.4918734,-3.7937486,-2.3018753,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.765,0.757083,-1.3639723,-3.8368954,-2.4729231,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.765,0.76,-1.2259079,-3.8787255,-2.6528175,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
